-0.10067
0.26521
0.39758
0.13972
0.007085
-0.028184
-0.075323
-0.14177
-0.15969
-0.25236
-0.26857
-0.22738
-0.21568
-0.17887
-0.18611
-0.61818
-0.75346
-0.69933
-0.60059
-0.60896
-0.65532
-0.73224
-0.73123
-0.75672
-0.78329
-0.72745
-0.60961
0.80239
3.9322
-0.48397
-4.2946
-0.43793
3.9156
3.8709
3.7438
0.16567
-4.661
-4.5779
-2.2758
3.2879
2.2711
0.26218
0.34391
0.82615
0.50869
0.7017
0.24333
-0.62595
-0.28552
-0.073017
-0.68663
-0.18948
-0.65452
0.22542
0.66679
-0.097636
-0.093753
-0.23262
-0.20812
-0.32152
-0.33905
0.19977
0.35474
0.22191
-0.11935
-0.38153
-0.29735
-0.22344
-0.26931
-0.29959
-0.74131
-1.2656
-0.24424
0.86066
0.58119
0.20615
-1.0605
-1.4979
0.46606
0.2235
-0.34898
0.11319
-0.35074
-0.41321
-0.32313
-0.26138
-0.17945
-0.28051
-0.96569
-0.39103
-0.62947
-0.81782
-0.64555
-0.62803
-0.63016
-0.86608
-0.79568
-1.0707
-1.15
-1.1585
-1.2232
-0.98726
-0.73959
-1.1177
-0.99351
-0.92644
-0.99834
-1.1953
-1.2142
-1.0369
-0.88245
-0.97283
-1.0534
-0.9259
-0.8673
-0.87748
-0.87198
-0.8579
-0.86058
-0.7786
-0.77853
-0.79239
-0.82243
-0.66862
-0.61097
-0.65339
-0.69714
-0.62907
-0.61495
-0.62976
-0.57973
-0.58613
-0.53831
-0.49617
-0.48165
-0.48878
-0.41489
-0.2658
-0.23191
-0.25955
-0.19279
-0.10844
-0.17902
-0.17939
-0.16174
-0.15186
-0.16696
-0.13943
-0.12358
-0.1187
-0.13953
-0.11278
-0.10293
-0.33275
-0.8645
-0.44373
-0.2716
-0.26041
-0.16057
-0.069829
-0.6816
-0.62602
-0.73277
-0.74824
-1.0458
-1.0292
-0.78396
-0.58107
-0.60731
-0.55644
-0.47638
-0.20339
0.14963
-0.32182
-0.32635
-0.23523
-1.3567
-2.3329
-2.3683
-2.1146
-2.1478
-2.8562
-3.0675
-3.1641
-3.0428
-2.6566
-1.7998
-1.3391
-1.426
-2.4768
-2.5683
-2.4354
-1.1164
-0.93016
-2.0521
-2.0356
-2.4845
-1.6771
-1.0674
-1.2242
-1.291
-1.3437
-1.3815
-1.368
-1.4382
-1.408
-1.4237
-1.4529
-1.4225
-1.4
-1.406
-1.4296
-1.466
-1.571
-1.5101
-1.7019
-1.8853
-1.8748
-1.5957
-1.6414
-1.6414
-1.7016
-1.6636
-1.6163
-1.682
-1.6856
-1.6605
-1.6779
-1.7148
-1.6795
-1.6572
-1.7434
-1.7637
-1.7317
-1.7969
-1.812
-1.781
-1.6273
-1.6582
-1.8801
-1.8321
-1.7846
-1.8815
-1.9504
-1.9755
-1.9828
-2.03
-1.6758
-1.8904
-1.8842
-1.8169
-1.6527
-1.8149
-1.772
-1.7641
-1.72
-1.6526
-1.6359
-1.7139
-2.0582
-2.2217
-2.0963
-2.6726
-2.7545
-2.7607
-2.7844
-2.8242
-2.1952
-2.0694
-2.0253
-2.0865
-2.0803
-2.3269
-2.6588
-2.5708
-2.2346
-1.6837
-1.6019
-1.7872
-1.5268
-1.475
-1.6043
-1.591
-1.5693
-1.6481
-1.6756
-1.7149
-1.7399
-1.7691
-1.7564
-1.7347
-1.7255
-1.7108
-1.6971
-1.7036
-1.6403
-1.6268
-1.7219
-1.7228
-1.6387
-1.6558
-1.6883
-1.6857
-1.6879
-1.6879
-1.7024
-1.7383
-1.7483
-1.7283
-1.7311
-1.7281
-1.7182
-1.7115
-1.7319
-1.7314
-1.7061
-1.7422
-1.7422
-1.7438
-1.7112
-1.7188
-1.6995
-1.6795
-1.7118
-1.9601
-2.0573
-2.987
-2.5086
-1.6206
-1.6983
-1.7594
-1.6135
-1.5202
-1.5036
-1.5078
-1.5179
-1.5044
-1.4761
-1.4724
-1.481
-1.4852
-1.4753
-1.464
-1.5209
-1.5194
-1.3601
-1.8327
-1.8054
-1.85
-2.3026
-2.4261
-2.4339
-2.4755
-2.5002
-2.5374
-2.6058
-2.6982
-2.5542
-2.5383
-2.4742
-2.4649
-2.4149
-2.3682
-2.059
-2.1059
-2.5615
-0.55898
-0.20412
